Number;Text;Flag
1115307;The types of Object Handles to show on-screen when the Ctrl-Shift 鑰匙 are held down.;Modified
1115308;The maximum number of Object Handles to show on-screen when the Ctrl-Shift 鑰匙 are held down.;Modified
1115309;Names displayed over the heads of mobs that are on-screen.;Modified
1115310;Displays speech over the heads of mobs that are on-screen.;Modified
1115311;Maximum time for overhead chat to stay on-screen before fading.;Modified
1115312;Allows you to begin chatting without the need to press ENTER first.;Modified
1115313;Displays freeform container art. Disables grid-view and list-view for containers.;Modified
1115314;Disables the Enhanced targeting system which allows you to select and maintain targets (symbolized by a targeting 戒指 that revolves around the mob). This option also disables the targeting options on the hotbar. Legacy Targeting exclusively uses cursor targeting.;Modified
1115315;Censors obscene words.;Modified
1115316;Ignores players that have been added to the list below.;Modified
1115317;Ranger of the Abyss Part 1: A Light in the Darkness;Modified
1115318;This quest is part of a series that will determine who will win one of two housing plots in the 冥深淵 (the other is winnable by a 石像鬼 character).  Obtain the following items and bring them to 德克斯特: a 燈籠; a 銀樹苗種子; a 稀有蛇蛋 and a 暗精靈球 from 伊爾謝納爾.  When you have the items; he will give you a 靈性之燈.<br><br><center>-----</center><br><br>So; you are one of the candidates for the position Ranger of the Abyss?  Very good; I will help you prepare.<br><br>For 黎明女王's campaign you will need a 靈性之燈.  A 靈性之燈 detects extreme levels of good and evil. In this case we are using it to detect evil... and err; good.<br><br>Anyway; it doesn't detect the garden variety evil that one might normally find in 不列顛尼亞 or it would just be changing color all the time and not be very useful.  It detects infernal evil; as in arch-demon levels of evil. You are going to be using its power to detect the influence of the Slasher of Veils!  When you are in the 冥深淵; you will see that its light turns from 白色 to 紫色; this is due to vice corruption.<br><br>I will make one of these lamps for you but you will need to gather the ingredients.  The ingredients are both common and rare; but I assume that you are prepared for adventure?  The ingredients are... are you writing this down?  The ingredients are:<br><br>1) a 燈籠<br>2) a 銀樹苗種子<br>3) a 稀有蛇蛋<br>4) a 暗精靈球<br><br>I hear the 稀有蛇蛋 can be found near the lair of Medusa in the Abyss... very dangerous; better you than me... err; no offense intended.  The wisp orb is an item that is usually protected by dark wisps.  I understand that there are some in 伊爾謝納爾; if you see some wisps look around for a treasure 胸甲; a wisp orb will be inside... it's weird; I know.  Hmm... I wonder how they open the 胸甲?  Anyway; I'm pretty sure you are going to have to kill the wisps to break the spell on the 胸甲.<br><br>Are you prepared to take on this dangerous quest?; a silver sapling seed; a rare serpent egg and a dark wisp orb from Ilshenar.  When you have the items; he will give you a lamp of spirituality.<br><br><center>-----</center><br><br>So; you are one of the candidates for the position Ranger of the Abyss?  Very good; I will help you prepare.<br><br>For Dawn's campaign you will need a lamp of spirituality.  A lamp of spirituality detects extreme levels of good and evil. In this case we are using it to detect evil... and err; good.<br><br>Anyway; it doesn't detect the garden variety evil that one might normally find in Britannia or it would just be changing color all the time and not be very useful.  It detects infernal evil; as in arch-demon levels of evil. You are going to be using its power to detect the influence of the Slasher of Veils!  When you are in the Stygian Abyss; you will see that its light turns from white to purple; this is due to vice corruption.<br><br>I will make one of these lamps for you but you will need to gather the ingredients.  The ingredients are both common and rare; but I assume that you are prepared for adventure?  The ingredients are... are you writing this down?  The ingredients are:<br><br>1) a lantern<br>2) a silver sapling seed<br>3) a rare serpent egg<br>4) a dark wisp orb<br><br>I hear the rare serpent egg can be found near the lair of Medusa in the Abyss... very dangerous; better you than me... err; no offense intended.  The wisp orb is an item that is usually protected by dark wisps.  I understand that there are some in Ilshenar; if you see some wisps look around for a treasure chest; a wisp orb will be inside... it's weird; I know.  Hmm... I wonder how they open the chest?  Anyway; I'm pretty sure you are going to have to kill the wisps to break the spell on the chest.<br><br>Are you prepared to take on this dangerous quest?";Modified
1115319;暗精靈球;Modified
1115320;你已用完該物品。;Modified
1115321;啟用自動跑步;Modified
1115322;Allows you to move without holding down any mouse buttons. To start autorun; hold down the right mouse button and single-click the left mouse button. To stop autorun; single-click the right mouse button.; hold down the right mouse button and single-click the left mouse button. To stop autorun; single-click the right mouse button.";Modified
1115323;靈性之燈;Modified
1115324;繞過物體自動導航;Modified
1115325;允許你自動繞過無法通行的物體。;Modified
1115326;Hmm... 水井... I guess I mistook you for someone else.  Anyway; have a good day and enjoy your tour of the castle.; have a good day and enjoy your tour of the castle.";Modified
1115327;Ah; you're back.  Do you have the 燈籠; the 銀樹苗種子; the 稀有蛇蛋 and the 暗精靈球?  We must do this quickly; the queen needs this done right away.; you're back.  Do you have the lantern; the silver sapling seed; the Rare Serpent Egg and the Dark Wisp Orb?  We must do this quickly; the queen needs this done right away.";Modified
1115328;Very good; it will only take a minute for me to combine these.<br>德克斯特 moves quickly about the lab; dipping the ingredients in strange chemicals; putting them into strange contraptions; and occasionally hitting them with a hammer.<br>"Here you go;" he says with a satisfied smile.  "One bona fide 燈籠 of spirituality.  If you ever need to refill it; you can use regular lamp oil.  Take this to 傑佛瑞爵士; he will tell you what to do with it.  You can find him at the guard station by the gate of the castle."; it will only take a minute for me to combine these.<br>Dexter moves quickly about the lab; dipping the ingredients in strange chemicals; putting them into strange contraptions; and occasionally hitting them with a hammer.<br>""Here you go;"" he says with a satisfied smile.  ""One bona fide lantern of spirituality.  If you ever need to refill it; you can use regular lamp oil.  Take this to Sir Geoffrey; he will tell you what to do with it.  You can find him at the guard station by the gate of the castle.""";Modified
1115329;符石書 you wish to copy must be in your 背包.;Modified
1115330;The destination 符石書 doesn't have enough space.;Modified
1115331;The Pen magically marks runes and binds them to the 符石書.;Modified
1115332;Only the house owner and co-owners can copy the lockdowned 符石書 with the Pen.;Modified
1115333;This item only works on 符石書 or non-specialty runic atlases.;Modified
1115334;登出;Modified
1115335;原木 your character out and returns you back to the Login Screen.;Modified
1115336;You must upgrade to The 冥深淵 expansion to participate in this quest.;Modified
1115337;Cursor Target Queuing;Modified
1115338;Allows you to queue a cursor targeting action before the targeting cursor appears.;Modified
1115339;Ranger of the Abyss Part 2: Seeds of Virtue;Modified
1115340;Ranger of the Abyss Part 2: Seeds of Virtue;Modified
1115341;Target queued.;Modified
1115342;Clear Target Queue;Modified
1115343;Target queue cleared.;Modified
1115344;If the "Cursor Target Queuing" option is enabled; this action will allow you to clear any cursor targeting action that has been queued.; this action will allow you to clear any cursor targeting action that has been queued.";Modified
1115345;Cursor Target Current:;Modified
1115346;Cursor Target Last:;Modified
1115347;Cursor Target Self:;Modified
1115348;Cycle Last Cursor Target:;Modified
1115349;Clear Target Queue:;Modified
1115350;This quest is part of a chain that will lead to winning a special housing plot within the 冥深淵.  You may complete this quest more than once but it is not required to win the house.  Completing this quest gives its own rewards.<br><br>Take your 靈性之燈 and the 美德水晶 that 傑佛瑞爵士 will give you into the 冥深淵.  Find a location where the light of the lamp turns 綠色 and bury the 水晶 at the spot.  Then return to 傑佛瑞 for your reward.  A new location will be revealed each day.  If you would like to repeat the quest; you may bury a 水晶 at each location once.<br><br><center>-----</center><br><br>Hail citizen!  I see you have a 靈性之燈.  I now have an important mission for you on behalf of our queen; 黎明女王.<br><br>It is her majesty's desire to have an outpost within the 冥深淵; you may bury a crystal at each location once.<br><br><center>-----</center><br><br>Hail citizen!  I see you have a lamp of spirituality.  I now have an important mission for you on behalf of our queen; Dawn.<br><br>It is her majesty's desire to have an outpost within the Stygian Abyss";Modified
1115351;A random treasure from 傑佛瑞爵士's 大衣箱;Modified
1115352;美德水晶;Modified
1115353;I see.<br><br>水井; we will be working night and day until this outpost is finished so if you have a change of heart; come back and talk to me.; we will be working night and day until this outpost is finished so if you have a change of heart; come back and talk to me.";Modified
